OTUID	10	102	104	105	106	107	108	109	11	110	111	112	114	115	116	118	119	12	120	122	123	124	126	127	128	129	13	130	131	133	134	136	137	14	140	142	143	144	145	146	147	149	150	156	16	162	163	164	165	167	17	171	172	177	178	179	18	180	181	182	183	184	185	186	187	188	189	19	190	191	192	193	194	195	196	197	198	199	2	20	200	201	202	203	204	205	206	208	209	21	210	211	212	213	214	216	217	218	219	22	220	221	222	224	226	227	228	229	23	24	25	26	27	28	29	3	30	31	32	33	34	35	36	37	38	39	4	40	41	42	43	44	45	46	47	48	49	5	50	51	52	53	54	55	56	57	58	59	6	61	62	63	64	65	66	67	68	69	7	70	71	72	73	74	75	76	78	79	8	80	81	82	85	86	87	89	9	90	91	95	96	98	99
9af3e74614c7a550ba0ec0edad758f2f	0.0	0.0	0.0	0.0	0.0	447.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	53.0	0.0	69.0	0.0	0.0	0.0	0.0	0.0	0.0	1139.0	0.0	192.0	22.0	0.0	492.0	0.0	0.0	0.0	28.0	0.0	0.0	114.0	0.0	0.0	0.0	0.0	23.0	0.0	71.0	17.0	80.0	0.0	56.0	0.0	0.0	56.0	220.0	0.0	0.0	0.0	0.0	0.0	1370.0	34.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	418.0	27.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2121.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	206.0	898.0	0.0	48.0	0.0	342.0	0.0	0.0	0.0	0.0	0.0	891.0	0.0	0.0	0.0	62.0	0.0	0.0	0.0	23.0	657.0	0.0	0.0	213.0	244.0	1878.0	403.0	0.0	1693.0	217.0	0.0	0.0	0.0	502.0	641.0	93.0	596.0	375.0	506.0	0.0	74.0	0.0	720.0	1152.0	2648.0	404.0	1400.0	98.0	911.0	2016.0	0.0	132.0	0.0	442.0	424.0	0.0	157.0	1337.0	621.0	934.0	0.0	0.0	0.0	0.0	0.0	0.0	121.0	0.0	0.0	0.0	345.0	565.0	0.0	0.0	0.0	1150.0	196.0	0.0	655.0	773.0	0.0	0.0	0.0	0.0	0.0	0.0	347.0	0.0	217.0	0.0	0.0	17.0	0.0	52.0	0.0
5697b1fcf443393ede13c6642677d167	0.0	0.0	0.0	0.0	0.0	365.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	819.0	0.0	150.0	0.0	0.0	366.0	0.0	0.0	0.0	0.0	0.0	0.0	66.0	0.0	0.0	0.0	0.0	0.0	0.0	42.0	0.0	58.0	0.0	0.0	0.0	14.0	0.0	142.0	0.0	0.0	0.0	0.0	0.0	979.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	324.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	49.0	0.0	0.0	1470.0	0.0	18.0	0.0	0.0	0.0	0.0	0.0	0.0	162.0	677.0	0.0	38.0	0.0	247.0	0.0	0.0	0.0	0.0	0.0	624.0	0.0	0.0	0.0	45.0	0.0	0.0	0.0	0.0	468.0	5.0	0.0	156.0	176.0	1342.0	285.0	0.0	1235.0	153.0	0.0	0.0	0.0	366.0	547.0	73.0	412.0	291.0	345.0	0.0	45.0	0.0	503.0	804.0	1953.0	332.0	986.0	57.0	610.0	1429.0	0.0	108.0	0.0	319.0	315.0	0.0	126.0	965.0	416.0	726.0	0.0	0.0	0.0	0.0	0.0	0.0	122.0	0.0	0.0	0.0	257.0	404.0	0.0	0.0	0.0	856.0	129.0	0.0	439.0	580.0	10.0	0.0	0.0	0.0	0.0	0.0	212.0	0.0	159.0	0.0	0.0	0.0	0.0	0.0	0.0
64ea5025c95ee1f045a4d0090a8bd5db	0.0	0.0	0.0	0.0	0.0	223.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	567.0	0.0	0.0	0.0	0.0	219.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	596.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	201.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	922.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	107.0	427.0	0.0	0.0	0.0	177.0	0.0	0.0	0.0	0.0	0.0	398.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	320.0	0.0	0.0	120.0	105.0	884.0	198.0	0.0	818.0	0.0	0.0	0.0	0.0	274.0	308.0	0.0	270.0	178.0	210.0	0.0	0.0	0.0	321.0	552.0	1250.0	211.0	631.0	0.0	434.0	859.0	0.0	83.0	30.0	206.0	168.0	0.0	0.0	685.0	265.0	460.0	0.0	0.0	0.0	0.0	0.0	0.0	82.0	0.0	0.0	0.0	174.0	225.0	0.0	0.0	0.0	519.0	95.0	0.0	284.0	369.0	0.0	0.0	0.0	0.0	0.0	0.0	167.0	0.0	91.0	0.0	0.0	0.0	0.0	0.0	0.0
e9ab0235c9a76eeba19b062508de491c	0.0	0.0	0.0	0.0	0.0	152.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	356.0	0.0	31.0	0.0	0.0	154.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	49.0	0.0	0.0	0.0	0.0	0.0	413.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	101.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	637.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	76.0	259.0	0.0	0.0	0.0	106.0	0.0	0.0	0.0	0.0	0.0	294.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	211.0	0.0	0.0	63.0	75.0	551.0	131.0	0.0	564.0	34.0	0.0	0.0	0.0	163.0	200.0	0.0	219.0	101.0	151.0	0.0	0.0	0.0	178.0	365.0	753.0	129.0	418.0	0.0	283.0	607.0	0.0	0.0	0.0	116.0	132.0	0.0	33.0	429.0	184.0	285.0	0.0	0.0	0.0	0.0	0.0	0.0	58.0	0.0	0.0	0.0	118.0	166.0	0.0	0.0	0.0	380.0	61.0	0.0	198.0	264.0	0.0	0.0	0.0	0.0	0.0	0.0	103.0	0.0	62.0	0.0	0.0	0.0	0.0	0.0	0.0
9f6bd5bab31f2596a1404a8ba3b773f7	0.0	0.0	0.0	0.0	0.0	134.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	327.0	0.0	0.0	0.0	0.0	122.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	50.0	0.0	0.0	0.0	0.0	0.0	343.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	93.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	573.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	74.0	284.0	0.0	0.0	0.0	110.0	0.0	0.0	0.0	0.0	0.0	234.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	209.0	0.0	0.0	65.0	67.0	520.0	102.0	0.0	487.0	0.0	0.0	0.0	0.0	143.0	176.0	0.0	169.0	101.0	119.0	0.0	0.0	0.0	196.0	288.0	715.0	120.0	366.0	0.0	256.0	542.0	0.0	103.0	0.0	116.0	94.0	0.0	0.0	376.0	148.0	244.0	0.0	0.0	0.0	7.0	0.0	0.0	53.0	0.0	0.0	0.0	87.0	129.0	0.0	0.0	5.0	322.0	53.0	0.0	179.0	215.0	0.0	0.0	0.0	0.0	0.0	0.0	89.0	0.0	70.0	0.0	0.0	0.0	0.0	0.0	0.0
d4ea0089a344e95bde57ccb760b1acc5	0.0	0.0	487.0	0.0	25.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	31.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	220.0	0.0	15.0	0.0	269.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	0.0	0.0	0.0	0.0	0.0	406.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3704.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	85.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	258.0	0.0	0.0	0.0	0.0	0.0	0.0	614.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0
7927ef57734371e2faaefb1319be79cb	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1821.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	195.0	18.0	0.0	0.0	136.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	57.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	855.0	0.0	0.0	0.0	0.0	1836.0	0.0	131.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
811126ee1dd7ec8ac8644e1dd8089c23	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	824.0	0.0	0.0	235.0	61.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1999.0	0.0	0.0	0.0	0.0	0.0	119.0	0.0	0.0	144.0	10.0	0.0	0.0	337.0	0.0	62.0	180.0	105.0	0.0	0.0	0.0	0.0	148.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
a83e45ce6d4da79e3dbbdeb7b7dfa17b	0.0	0.0	380.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	176.0	0.0	0.0	0.0	154.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	297.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2611.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	144.0	0.0	0.0	0.0	0.0	0.0	0.0	399.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
