OTUID	Domain	Phylum	Class	Order	Family	Genus	Species
2a30fe153436d95069fad4133ac24444	Metazoa	 Arthropoda	 Insecta	 Lepidoptera	 Erebidae	 Caenurgina	 Caenurgina erechtea
7b3f8d7dc38d9567a320a44274bfbb2f	Metazoa	 Arthropoda	 Insecta	 Lepidoptera	 Erebidae	 Caenurgina	 Caenurgina erechtea
571fb4cf9df6bdd366655438d5ca80d1	Metazoa	 Arthropoda	 Insecta	unassigned	unassigned	unassigned	unassigned
c7dda1cb5f339b85c0494886216f42e7	Metazoa	 Arthropoda	 Insecta	unassigned	unassigned	unassigned	unassigned
2199a7aa80b53762696a1966526a7b55	Metazoa	 Arthropoda	 Insecta	 Diptera	unassigned	unassigned	unassigned
661fefb1a9c134c9025f79b7b6aa1b5a	Metazoa	 Arthropoda	 Insecta	unassigned	unassigned	unassigned	unassigned
6a52fb19fd01d15160503969cc99266b	Metazoa	 Arthropoda	 Insecta	 Diptera	unassigned	unassigned	unassigned
142972fb19699d16f35c6bec17c99e03	Metazoa	 Arthropoda	 Insecta	 Lepidoptera	 Erebidae	 Caenurgina	 Caenurgina erechtea
e33165b7964aa26f8cd7f92dcd8997c7	Metazoa	 Arthropoda	 Insecta	 Lepidoptera	 Erebidae	 Caenurgina	 Caenurgina erechtea
0557e97efe3be2bd6755af42590a932e	Metazoa	 Arthropoda	 Insecta	unassigned	unassigned	unassigned	unassigned
f8617b5a3faf2ce8d9538f65e5e3c912	Metazoa	 Arthropoda	 Insecta	 Diptera	 Muscidae	 Helina	 Helina evecta
8987b31b21c88da3d86de02d7796b62c	Metazoa	 Arthropoda	 Insecta	 Lepidoptera	 Erebidae	 Caenurgina	 Caenurgina erechtea
2759f60b57029b718a88ed183379fcbe	Metazoa	 Arthropoda	 Insecta	 Lepidoptera	 Erebidae	 Caenurgina	 Caenurgina erechtea
2a1f106f4788c486fbdd975ab600c9e0	Metazoa	 Arthropoda	 Insecta	 Diptera	unassigned	unassigned	unassigned
84a8f46d448a67cbbec74eb49bfe3d5f	Metazoa	 Arthropoda	 Insecta	 Diptera	unassigned	unassigned	unassigned
6355c31757576b01007684870f788d93	Metazoa	 Arthropoda	 Insecta	 Diptera	 Muscidae	 Helina	 Helina evecta
edab8f75a52189a069b490ad1b187522	Metazoa	 Arthropoda	 Insecta	 Lepidoptera	 Erebidae	 Caenurgina	 Caenurgina erechtea
7680788bdd92ae30967d9666ddfa4a9d	Metazoa	 Arthropoda	 Insecta	 Lepidoptera	 Erebidae	 Caenurgina	 Caenurgina erechtea
ecb949ea03601f4225106ad3a21c9887	Metazoa	 Arthropoda	 Insecta	 Diptera	unassigned	unassigned	unassigned
aa2e849611bfea66311907ef13aec81a	Metazoa	 Arthropoda	 Insecta	 Diptera	unassigned	unassigned	unassigned
5ed9dd2d4976021269986d04de301935	Metazoa	 Arthropoda	 Insecta	 Diptera	unassigned	unassigned	unassigned
b54bfed75fb52a1206039a7c09f2c34a	Metazoa	 Arthropoda	 Insecta	 Lepidoptera	 Erebidae	 Caenurgina	 Caenurgina erechtea
04706f2e7d050129b51a03cfbb9f3935	Metazoa	 Arthropoda	 Insecta	 Diptera	unassigned	unassigned	unassigned
03f25b33c0ef2594d628232fbe827f63	Metazoa	 Arthropoda	 Insecta	unassigned	unassigned	unassigned	unassigned
caafd597776f90f97a63e7866cb7ee63	Metazoa	 Arthropoda	 Insecta	 Diptera	unassigned	unassigned	unassigned
795ca0781a977a7248ae9ad17ded5cbe	Metazoa	 Arthropoda	 Insecta	 Lepidoptera	 Erebidae	 Caenurgina	 Caenurgina erechtea
1a1314dcd429f9c135e480e4416da593	Metazoa	 Arthropoda	 Insecta	unassigned	unassigned	unassigned	unassigned
86f9b5768c73ed8ff358485677ed5666	Metazoa	 Arthropoda	 Insecta	 Diptera	unassigned	unassigned	unassigned
cf97f3f31c6f6c1f642c3c6e0a4b21fa	Metazoa	 Arthropoda	 Insecta	 Lepidoptera	 Erebidae	 Caenurgina	 Caenurgina erechtea
40be9e042a1db1e2f98007a8d1f23c37	Metazoa	 Arthropoda	 Insecta	 Diptera	 Muscidae	 Hydrotaea	 Hydrotaea armipes
62dc46ef3c81f46c926112afe811cfc2	Metazoa	 Arthropoda	 Insecta	unassigned	unassigned	unassigned	unassigned
d66346f559455d7856ebe5785b4c695e	Metazoa	 Arthropoda	 Insecta	unassigned	unassigned	unassigned	unassigned
e5fac0efc0b3b933200f4939819889c0	Metazoa	 Arthropoda	 Insecta	unassigned	unassigned	unassigned	unassigned
3fb7bcd7c36e0d514b7427ba8205197f	Metazoa	 Arthropoda	 Insecta	unassigned	unassigned	unassigned	unassigned
3d27e69b6c9bd0ab7422b2b576bde3ff	Metazoa	 Arthropoda	 Insecta	 Diptera	 Muscidae	 Hydrotaea	 Hydrotaea armipes
60246f1881cfa1859bfb6c44712acf38	Metazoa	 Arthropoda	 Insecta	unassigned	unassigned	unassigned	unassigned
e414b02d806b25a33c61b62908943f2a	Metazoa	 Arthropoda	 Insecta	 Diptera	 Chironomidae	 Diamesa	 Diamesa hyperborea
c6368acbe4ff130d783936e720bb114d	Metazoa	 Arthropoda	 Insecta	unassigned	unassigned	unassigned	unassigned
168b7e3bbea06ed290b24fcfe21b9373	Metazoa	 Arthropoda	 Insecta	 Diptera	 Muscidae	 Hydrotaea	 Hydrotaea armipes
7f58be6fc66f582a95e27843133da282	Metazoa	 Arthropoda	 Insecta	unassigned	unassigned	unassigned	unassigned
52c0b835ce22e049d4316896ec25248e	Metazoa	 Arthropoda	 Insecta	unassigned	unassigned	unassigned	unassigned
f75cb79d75b5dad9a36b1f3240002517	Metazoa	 Arthropoda	 Insecta	unassigned	unassigned	unassigned	unassigned
029e3bc554653b4e6f0c6ecb00461ff4	Metazoa	 Arthropoda	 Insecta	unassigned	unassigned	unassigned	unassigned
92c493cc2c4d01a55b66d97d0b134b5f	Metazoa	 Arthropoda	 Insecta	unassigned	unassigned	unassigned	unassigned
75881c042b05e6c9c9a5aa1079edd301	Metazoa	 Arthropoda	 Insecta	unassigned	unassigned	unassigned	unassigned
ba5ec32d1ac712ac995c81d5dd277b83	Metazoa	 Arthropoda	 Insecta	unassigned	unassigned	unassigned	unassigned
c82694957dc2562875b480a6c551716c	Metazoa	 Arthropoda	 Insecta	unassigned	unassigned	unassigned	unassigned
13b502f793053bea961420620525c663	Metazoa	 Arthropoda	 Insecta	unassigned	unassigned	unassigned	unassigned
bc895a549e431315bdd0db8dfb234af4	Metazoa	 Arthropoda	 Insecta	unassigned	unassigned	unassigned	unassigned
c1876f1a84189f9750830bbe3efb8c96	Metazoa	 Arthropoda	 Insecta	 Diptera	unassigned	unassigned	unassigned
34fb2c51c3509d2201886aa0f392071a	Metazoa	 Arthropoda	 Insecta	 Diptera	 Muscidae	 Hydrotaea	unassigned
5c0606882e332370b9de5c66b416500e	Metazoa	 Arthropoda	 Insecta	 Lepidoptera	 Erebidae	 Caenurgina	 Caenurgina erechtea
18309e8429d28f3eee09d4f8902620ff	Metazoa	 Arthropoda	 Insecta	unassigned	unassigned	unassigned	unassigned
f23a6183dab5816f8eb9f4363739e092	Metazoa	 Arthropoda	 Insecta	 Diptera	unassigned	unassigned	unassigned
0eb6653c091041a69bfd6dd65bdbd927	Metazoa	 Arthropoda	 Insecta	 Lepidoptera	 Erebidae	 Caenurgina	 Caenurgina erechtea
c209b3309c579c28d65c9403cf61a53d	Metazoa	 Arthropoda	 Insecta	 Diptera	unassigned	unassigned	unassigned
d702c17b49b689d0204fe768d02f6c78	Metazoa	 Arthropoda	 Insecta	unassigned	unassigned	unassigned	unassigned
8741f000816471be13be167c4cf5d42f	Metazoa	 Arthropoda	 Insecta	 Lepidoptera	 Erebidae	 Caenurgina	 Caenurgina erechtea
c19506049b19b9053c9f1856b8c551a2	Metazoa	 Arthropoda	 Insecta	 Lepidoptera	 Erebidae	 Caenurgina	 Caenurgina erechtea
5f141fc512ef08eefc05b95b9920ce2b	Metazoa	 Arthropoda	 Insecta	 Diptera	unassigned	unassigned	unassigned
5663742f15f9e36529b6d89de086cda7	Metazoa	 Arthropoda	 Insecta	unassigned	unassigned	unassigned	unassigned
72284623f4914468d9ae6decf4efa717	Metazoa	 Arthropoda	 Insecta	 Diptera	 Muscidae	unassigned	unassigned
87bccbbc096df96031363fad62c3b090	Metazoa	 Arthropoda	 Insecta	 Diptera	 Muscidae	unassigned	unassigned
87537cc85340897d5d5d927eff67cfb0	Metazoa	 Arthropoda	 Insecta	 Lepidoptera	 Erebidae	 Caenurgina	 Caenurgina erechtea
a4224db8100a9fba89142852e4c46d66	Metazoa	 Arthropoda	 Insecta	unassigned	unassigned	unassigned	unassigned
ccecf2dc521ef5c12dfe935bc76271d7	Metazoa	 Arthropoda	 Insecta	unassigned	unassigned	unassigned	unassigned
368543a5eaff8fa40d8a957504731284	Metazoa	 Arthropoda	 Insecta	 Lepidoptera	 Erebidae	 Caenurgina	 Caenurgina erechtea
62f8b65607ee5fde4e1b195352b964c4	Metazoa	 Arthropoda	 Insecta	 Lepidoptera	 Erebidae	 Caenurgina	 Caenurgina erechtea
87211cd00fc20f437c43827ad4d2ead3	Metazoa	 Arthropoda	 Insecta	unassigned	unassigned	unassigned	unassigned
5344952ef9aaecbf252a00cc565d211a	Metazoa	 Arthropoda	 Insecta	unassigned	unassigned	unassigned	unassigned
835a427c235c7e8d68e336a8d54bae7a	Metazoa	 Arthropoda	 Insecta	 Diptera	 Muscidae	 Helina	 Helina evecta
e12103b210833b307fe9c676d765f617	Metazoa	 Arthropoda	 Insecta	 Diptera	 Muscidae	unassigned	unassigned
aa79316a36def586ee63ccaa78550da7	Metazoa	 Arthropoda	 Insecta	unassigned	unassigned	unassigned	unassigned
b300b168a54cae1a7cdc120acb27fce6	Metazoa	 Arthropoda	 Insecta	 Diptera	unassigned	unassigned	unassigned
9d82fe000989c90e57d5412b115762a4	Metazoa	 Arthropoda	 Insecta	unassigned	unassigned	unassigned	unassigned
cdbecdb38ad52bd974bc0af4637a28a7	Metazoa	 Arthropoda	 Insecta	unassigned	unassigned	unassigned	unassigned
d27116ad2dd8d51ced079c67db75a33c	Metazoa	 Arthropoda	 Insecta	unassigned	unassigned	unassigned	unassigned
82c765ff0a8e6506cce74e443a584c02	Metazoa	 Arthropoda	 Insecta	unassigned	unassigned	unassigned	unassigned
190cb263ef954b293156d208e0751fe4	Metazoa	 Arthropoda	 Insecta	 Lepidoptera	 Erebidae	 Caenurgina	 Caenurgina erechtea
3260c39c143d27b19d1f85f5a219c1b6	Metazoa	 Arthropoda	 Insecta	 Lepidoptera	 Erebidae	 Caenurgina	 Caenurgina erechtea
f0bc0d7ad204382453f1c8444e33f83e	Metazoa	 Arthropoda	 Insecta	unassigned	unassigned	unassigned	unassigned
e8dab21efe26a5cdfab9ba85f5400252	Metazoa	 Arthropoda	 Insecta	unassigned	unassigned	unassigned	unassigned
7565b1e0c2cda3f33b6894d84941e0c4	Metazoa	 Arthropoda	 Insecta	 Lepidoptera	 Erebidae	 Caenurgina	 Caenurgina erechtea
d7a6dc3112859e80132707cf1cd23404	Metazoa	 Arthropoda	 Insecta	 Diptera	 Muscidae	 Hydrotaea	unassigned
3e2635f06809fcdc561bf41619fb67fb	Metazoa	 Arthropoda	 Insecta	 Diptera	 Chironomidae	unassigned	unassigned
2ab2f2574232da54f035be9508e4667d	Metazoa	 Arthropoda	 Insecta	 Diptera	 Muscidae	 Hydrotaea	 Hydrotaea armipes
7791e76492fd05fc3fd3c2a28fe3f211	Metazoa	 Arthropoda	 Insecta	unassigned	unassigned	unassigned	unassigned
6371bc3f58828ec48327f3018dbed1dd	Metazoa	 Arthropoda	 Insecta	 Diptera	unassigned	unassigned	unassigned
8640fc3113fe86fbd1364d577cc3459d	Metazoa	 Arthropoda	 Insecta	unassigned	unassigned	unassigned	unassigned
e52e4e77ab5a1fa4ce7e9da6aa594af7	Metazoa	 Arthropoda	 Insecta	unassigned	unassigned	unassigned	unassigned
6c94360cc86c24cb78e17ad503f86471	Metazoa	 Arthropoda	 Insecta	 Diptera	unassigned	unassigned	unassigned
d07aba9fe558e8a7e3f9679a30711ad3	Metazoa	 Arthropoda	 Insecta	 Lepidoptera	 Erebidae	 Caenurgina	 Caenurgina erechtea
8a4c548ff695c677351ddd4ac4928acf	Metazoa	 Arthropoda	 Insecta	 Lepidoptera	 Erebidae	 Caenurgina	 Caenurgina erechtea
269b9cc369846fc25a2983fc75615b51	Metazoa	 Arthropoda	 Insecta	unassigned	unassigned	unassigned	unassigned
d8fdc4f93858e6a6db2742c79792aab2	Metazoa	 Arthropoda	 Insecta	 Lepidoptera	 Erebidae	 Caenurgina	 Caenurgina erechtea
120bd80811d29e31eeb29632d4833210	Metazoa	 Arthropoda	 Insecta	unassigned	unassigned	unassigned	unassigned
939b2e67485bad6da6d41d5ceda4adfb	Metazoa	 Arthropoda	 Insecta	unassigned	unassigned	unassigned	unassigned
5f93398150d4216e2efddbe849d4967c	Metazoa	 Arthropoda	 Insecta	 Diptera	 Chironomidae	 Diamesa	 Diamesa hyperborea
119fa770ee3d1f230ca8485cca7870e5	Metazoa	 Arthropoda	 Insecta	 Diptera	unassigned	unassigned	unassigned
7f30761228f5efb8bdbf4a9d7583d287	Metazoa	 Arthropoda	 Insecta	unassigned	unassigned	unassigned	unassigned
dae794ba7b0025ddeb020d5952aa0ce9	Metazoa	 Arthropoda	 Insecta	unassigned	unassigned	unassigned	unassigned
65c2235ee059dc11903f850c6438cf8c	Metazoa	 Arthropoda	 Insecta	unassigned	unassigned	unassigned	unassigned
98690e7af2bddce9b05586fe081ead6d	Metazoa	 Arthropoda	 Insecta	unassigned	unassigned	unassigned	unassigned
1c03324addbd507f2dbf2362fe4580e9	Metazoa	 Arthropoda	 Insecta	 Lepidoptera	 Erebidae	 Caenurgina	 Caenurgina erechtea
8bf7fc9b0f223408bcc1359fa63bd38e	Metazoa	 Arthropoda	 Insecta	unassigned	unassigned	unassigned	unassigned
244b9fb391b670170efff38a4bd0f878	Metazoa	 Arthropoda	 Insecta	unassigned	unassigned	unassigned	unassigned
724d97b60dbaad5fc73582fa5aae41cc	Metazoa	 Arthropoda	 Insecta	unassigned	unassigned	unassigned	unassigned
25cd221e5c22a16cd3329be7f0e5927a	Metazoa	 Arthropoda	 Insecta	 Diptera	 Muscidae	unassigned	unassigned
ee7a58aa328a5ecdf0b77a953663f161	Metazoa	 Arthropoda	 Insecta	unassigned	unassigned	unassigned	unassigned
fc8a5a198a10751ecc745324f4ad322f	Metazoa	 Arthropoda	 Insecta	 Lepidoptera	 Erebidae	 Caenurgina	 Caenurgina erechtea
5c1fa6af80af9d9de57febc57875a5e0	Metazoa	 Arthropoda	 Insecta	 Lepidoptera	 Erebidae	 Caenurgina	 Caenurgina erechtea
bccdcb658e99d4ac6a6b59b872eb335e	Metazoa	 Arthropoda	 Insecta	 Lepidoptera	 Erebidae	 Caenurgina	 Caenurgina erechtea
c0d8fb1441dc921e5f37daf0a973883b	Metazoa	 Arthropoda	 Insecta	unassigned	unassigned	unassigned	unassigned
7a37fa863f320fcbe13ecc24507d35ff	Metazoa	 Arthropoda	 Insecta	 Lepidoptera	 Erebidae	 Caenurgina	 Caenurgina erechtea
d95656efa880ffe6917a95b5037d5681	Metazoa	 Arthropoda	 Insecta	 Lepidoptera	 Erebidae	 Caenurgina	 Caenurgina erechtea
da4d0f2d314c20cf4f7f6314d65f0adf	Metazoa	 Arthropoda	 Insecta	unassigned	unassigned	unassigned	unassigned
39b67cdbd35d68dc52febae29097e48c	Metazoa	 Arthropoda	 Insecta	unassigned	unassigned	unassigned	unassigned
eea9afb30302c2ed5d649f38edc9f6b2	Metazoa	 Arthropoda	 Insecta	unassigned	unassigned	unassigned	unassigned
1bcffa68e5b78015ac6594ea339ab51f	Metazoa	 Arthropoda	 Insecta	 Lepidoptera	 Erebidae	 Caenurgina	 Caenurgina erechtea
5096fa3286aaf07f4d2e7220280de32c	Metazoa	 Arthropoda	 Insecta	 Diptera	 Muscidae	unassigned	unassigned
c5084cc2f11625d1f43e93e170390ad6	Metazoa	 Arthropoda	 Insecta	 Lepidoptera	 Erebidae	 Caenurgina	 Caenurgina erechtea
384ff681e6ba4de05ced1a79f7c67023	Metazoa	 Arthropoda	 Insecta	 Lepidoptera	 Erebidae	 Caenurgina	 Caenurgina erechtea
d9ce5d3b78f8bbabacd183aefe4f8260	Metazoa	 Arthropoda	 Insecta	unassigned	unassigned	unassigned	unassigned
7d04f44b25aa98ed0002d0ac72075325	Metazoa	 Arthropoda	 Insecta	 Diptera	unassigned	unassigned	unassigned
60a656ee1f3cb56ee271ca35e69d2ccd	Metazoa	 Arthropoda	 Insecta	 Diptera	unassigned	unassigned	unassigned
c57e77b37718ad24a91ca1c0c89d3b09	Metazoa	 Arthropoda	 Insecta	 Lepidoptera	 Erebidae	 Caenurgina	 Caenurgina erechtea
56e86f6fe4abb09230a53d9ddb0de855	Metazoa	 Arthropoda	 Insecta	 Lepidoptera	 Erebidae	 Caenurgina	 Caenurgina erechtea

